orderable_part_id,device_id,manufacturer,family,series,product_line,device_name,part_number,manufacturer_suffix,package_code,temperature_grade_code,packing_code,package_name,temperature_range,packing_form,lifecycle,source_id,source_url,observed_at,verification_status,decode_status
renesas::r7f702606afafm-c-ha1,renesas::r7f702606afafm-c-ha1,Renesas,RH850,RH850/U2Cx,U2C,R7F702606AFAFM-C#HA1,R7F702606AFAFM-C#HA1,,LFQFP,,,HLQFP144,-40 to +160,,active,renesas:options:rh850:rh850-u2c@36036919,https://www.renesas.com/products/rh850-u2c/part-details/r7f702606afafm-c-ha1,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r7f702614afafm-c-ba1,renesas::r7f702614afafm-c-ba1,Renesas,RH850,RH850/U2Cx,U2C,R7F702614AFAFM-C#BA1,R7F702614AFAFM-C#BA1,,LFQFP,,,HLQFP144,-40 to +160,,active,renesas:options:rh850:rh850-u2c@36036919,https://www.renesas.com/products/rh850-u2c/part-details/r7f702614afafm-c-ba1,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r7f702614afafm-c-ha1,renesas::r7f702614afafm-c-ha1,Renesas,RH850,RH850/U2Cx,U2C,R7F702614AFAFM-C#HA1,R7F702614AFAFM-C#HA1,,LFQFP,,,HLQFP144,-40 to +160,,active,renesas:options:rh850:rh850-u2c@36036919,https://www.renesas.com/products/rh850-u2c/part-details/r7f702614afafm-c-ha1,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r7f702616afafm-c-ba1,renesas::r7f702616afafm-c-ba1,Renesas,RH850,RH850/U2Cx,U2C,R7F702616AFAFM-C#BA1,R7F702616AFAFM-C#BA1,,LFQFP,,,HLQFP144,-40 to +160,,active,renesas:options:rh850:rh850-u2c@36036919,https://www.renesas.com/products/rh850-u2c/part-details/r7f702616afafm-c-ba1,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r7f702616afafm-c-ha1,renesas::r7f702616afafm-c-ha1,Renesas,RH850,RH850/U2Cx,U2C,R7F702616AFAFM-C#HA1,R7F702616AFAFM-C#HA1,,LFQFP,,,HLQFP144,-40 to +160,,active,renesas:options:rh850:rh850-u2c@36036919,https://www.renesas.com/products/rh850-u2c/part-details/r7f702616afafm-c-ha1,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r7f702z19bfdbg,renesas::r7f702z19bfdbg,Renesas,RH850,RH850/U2A,U2A,R7F702Z19BFDBG,R7F702Z19BFDBG,,BGA516,,,BGA516,-40 to +160,,active,renesas:options:rh850:rh850-u2a@36073575,https://www.renesas.com/products/rh850-u2a/part-details/r7f702z19bfdbg,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r7fa0e1053cfj-aa0,renesas::r7fa0e1053cfj,Renesas,RA,RA0,RA0E1,R7FA0E1053CFJ,R7FA0E1053CFJ#AA0,#AA0,LQFP,,,LQFP,Ta=-40 to +105,Full Tray (Tray); Tape & Reel; Full Carton (Tray); Bulk (Tray),active,renesas:options:ra:ra0e1@36038149,https://www.renesas.com/products/ra0e1/part-details/r7fa0e1053cfj-aa0,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r7fa0e1053cfj-ba0,renesas::r7fa0e1053cfj,Renesas,RA,RA0,RA0E1,R7FA0E1053CFJ,R7FA0E1053CFJ#BA0,#BA0,LQFP,,,LQFP,Ta=-40 to +105,Full Tray (Tray); Tape & Reel; Full Carton (Tray); Bulk (Tray),active,renesas:options:ra:ra0e1@36038149,https://www.renesas.com/products/ra0e1/part-details/r7fa0e1053cfj-ba0,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r7fa0e1053cfj-ha0,renesas::r7fa0e1053cfj,Renesas,RA,RA0,RA0E1,R7FA0E1053CFJ,R7FA0E1053CFJ#HA0,#HA0,LQFP,,,LQFP,Ta=-40 to +105,Full Tray (Tray); Tape & Reel; Full Carton (Tray); Bulk (Tray),active,renesas:options:ra:ra0e1@36038149,https://www.renesas.com/products/ra0e1/part-details/r7fa0e1053cfj-ha0,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r7fa0e1053cfj-ua0,renesas::r7fa0e1053cfj,Renesas,RA,RA0,RA0E1,R7FA0E1053CFJ,R7FA0E1053CFJ#UA0,#UA0,LQFP,,,LQFP,Ta=-40 to +105,Full Tray (Tray); Tape & Reel; Full Carton (Tray); Bulk (Tray),active,renesas:options:ra:ra0e1@36038149,https://www.renesas.com/products/ra0e1/part-details/r7fa0e1053cfj-ua0,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r7fa0e1053cnh-aa0,renesas::r7fa0e1053cnh,Renesas,RA,RA0,RA0E1,R7FA0E1053CNH,R7FA0E1053CNH#AA0,#AA0,HWQFN,,,HWQFN,Ta=-40 to +105,Full Tray (Tray); Tape & Reel; Full Carton (Tray); Bulk (Tray),active,renesas:options:ra:ra0e1@36038149,https://www.renesas.com/products/ra0e1/part-details/r7fa0e1053cnh-aa0,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r7fa0e1053cnh-ba0,renesas::r7fa0e1053cnh,Renesas,RA,RA0,RA0E1,R7FA0E1053CNH,R7FA0E1053CNH#BA0,#BA0,HWQFN,,,HWQFN,Ta=-40 to +105,Full Tray (Tray); Tape & Reel; Full Carton (Tray); Bulk (Tray),active,renesas:options:ra:ra0e1@36038149,https://www.renesas.com/products/ra0e1/part-details/r7fa0e1053cnh-ba0,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r7fa0e1053cnh-ha0,renesas::r7fa0e1053cnh,Renesas,RA,RA0,RA0E1,R7FA0E1053CNH,R7FA0E1053CNH#HA0,#HA0,HWQFN,,,HWQFN,Ta=-40 to +105,Full Tray (Tray); Tape & Reel; Full Carton (Tray); Bulk (Tray),active,renesas:options:ra:ra0e1@36038149,https://www.renesas.com/products/ra0e1/part-details/r7fa0e1053cnh-ha0,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r7fa0e1053cnh-ua0,renesas::r7fa0e1053cnh,Renesas,RA,RA0,RA0E1,R7FA0E1053CNH,R7FA0E1053CNH#UA0,#UA0,HWQFN,,,HWQFN,Ta=-40 to +105,Full Tray (Tray); Tape & Reel; Full Carton (Tray); Bulk (Tray),active,renesas:options:ra:ra0e1@36038149,https://www.renesas.com/products/ra0e1/part-details/r7fa0e1053cnh-ua0,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r7fa0e1053cnk-aa0,renesas::r7fa0e1053cnk,Renesas,RA,RA0,RA0E1,R7FA0E1053CNK,R7FA0E1053CNK#AA0,#AA0,HWQFN,,,HWQFN,Ta=-40 to +105,Full Tray (Tray); Tape & Reel; Full Carton (Tray); Bulk (Tray),active,renesas:options:ra:ra0e1@36038149,https://www.renesas.com/products/ra0e1/part-details/r7fa0e1053cnk-aa0,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r7fa0e1053cnk-ba0,renesas::r7fa0e1053cnk,Renesas,RA,RA0,RA0E1,R7FA0E1053CNK,R7FA0E1053CNK#BA0,#BA0,HWQFN,,,HWQFN,Ta=-40 to +105,Full Tray (Tray); Tape & Reel; Full Carton (Tray); Bulk (Tray),active,renesas:options:ra:ra0e1@36038149,https://www.renesas.com/products/ra0e1/part-details/r7fa0e1053cnk-ba0,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r7fa0e1053cnk-ha0,renesas::r7fa0e1053cnk,Renesas,RA,RA0,RA0E1,R7FA0E1053CNK,R7FA0E1053CNK#HA0,#HA0,HWQFN,,,HWQFN,Ta=-40 to +105,Full Tray (Tray); Tape & Reel; Full Carton (Tray); Bulk (Tray),active,renesas:options:ra:ra0e1@36038149,https://www.renesas.com/products/ra0e1/part-details/r7fa0e1053cnk-ha0,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r7fa0e1053cnk-ua0,renesas::r7fa0e1053cnk,Renesas,RA,RA0,RA0E1,R7FA0E1053CNK,R7FA0E1053CNK#UA0,#UA0,HWQFN,,,HWQFN,Ta=-40 to +105,Full Tray (Tray); Tape & Reel; Full Carton (Tray); Bulk (Tray),active,renesas:options:ra:ra0e1@36038149,https://www.renesas.com/products/ra0e1/part-details/r7fa0e1053cnk-ua0,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r7fa0e1053cnl-aa0,renesas::r7fa0e1053cnl,Renesas,RA,RA0,RA0E1,R7FA0E1053CNL,R7FA0E1053CNL#AA0,#AA0,HWQFN,,,HWQFN,Ta=-40 to +105,Full Tray (Tray); Tape & Reel; Full Carton (Tray); Bulk (Tray),active,renesas:options:ra:ra0e1@36038149,https://www.renesas.com/products/ra0e1/part-details/r7fa0e1053cnl-aa0,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r7fa0e1053cnl-ba0,renesas::r7fa0e1053cnl,Renesas,RA,RA0,RA0E1,R7FA0E1053CNL,R7FA0E1053CNL#BA0,#BA0,HWQFN,,,HWQFN,Ta=-40 to +105,Full Tray (Tray); Tape & Reel; Full Carton (Tray); Bulk (Tray),active,renesas:options:ra:ra0e1@36038149,https://www.renesas.com/products/ra0e1/part-details/r7fa0e1053cnl-ba0,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r7fa0e1053cnl-ha0,renesas::r7fa0e1053cnl,Renesas,RA,RA0,RA0E1,R7FA0E1053CNL,R7FA0E1053CNL#HA0,#HA0,HWQFN,,,HWQFN,Ta=-40 to +105,Full Tray (Tray); Tape & Reel; Full Carton (Tray); Bulk (Tray),active,renesas:options:ra:ra0e1@36038149,https://www.renesas.com/products/ra0e1/part-details/r7fa0e1053cnl-ha0,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r7fa0e1053cnl-ua0,renesas::r7fa0e1053cnl,Renesas,RA,RA0,RA0E1,R7FA0E1053CNL,R7FA0E1053CNL#UA0,#UA0,HWQFN,,,HWQFN,Ta=-40 to +105,Full Tray (Tray); Tape & Reel; Full Carton (Tray); Bulk (Tray),active,renesas:options:ra:ra0e1@36038149,https://www.renesas.com/products/ra0e1/part-details/r7fa0e1053cnl-ua0,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r7fa0e1053csc-ca0,renesas::r7fa0e1053csc,Renesas,RA,RA0,RA0E1,R7FA0E1053CSC,R7FA0E1053CSC#CA0,#CA0,LSSOP,,,LSSOP,Ta=-40 to +105,Tape & Reel; Magazine,active,renesas:options:ra:ra0e1@36038149,https://www.renesas.com/products/ra0e1/part-details/r7fa0e1053csc-ca0,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r7fa0e1053csc-ha0,renesas::r7fa0e1053csc,Renesas,RA,RA0,RA0E1,R7FA0E1053CSC,R7FA0E1053CSC#HA0,#HA0,LSSOP,,,LSSOP,Ta=-40 to +105,Tape & Reel; Magazine,active,renesas:options:ra:ra0e1@36038149,https://www.renesas.com/products/ra0e1/part-details/r7fa0e1053csc-ha0,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r7fa0e1073cfj-aa0,renesas::r7fa0e1073cfj,Renesas,RA,RA0,RA0E1,R7FA0E1073CFJ,R7FA0E1073CFJ#AA0,#AA0,LQFP,,,LQFP,Ta=-40 to +105,Full Tray (Tray); Tape & Reel; Full Carton (Tray); Bulk (Tray),active,renesas:options:ra:ra0e1@36038149,https://www.renesas.com/products/ra0e1/part-details/r7fa0e1073cfj-aa0,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r7fa0e1073cfj-ba0,renesas::r7fa0e1073cfj,Renesas,RA,RA0,RA0E1,R7FA0E1073CFJ,R7FA0E1073CFJ#BA0,#BA0,LQFP,,,LQFP,Ta=-40 to +105,Full Tray (Tray); Tape & Reel; Full Carton (Tray); Bulk (Tray),active,renesas:options:ra:ra0e1@36038149,https://www.renesas.com/products/ra0e1/part-details/r7fa0e1073cfj-ba0,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r7fa0e1073cfj-ha0,renesas::r7fa0e1073cfj,Renesas,RA,RA0,RA0E1,R7FA0E1073CFJ,R7FA0E1073CFJ#HA0,#HA0,LQFP,,,LQFP,Ta=-40 to +105,Full Tray (Tray); Tape & Reel; Full Carton (Tray); Bulk (Tray),active,renesas:options:ra:ra0e1@36038149,https://www.renesas.com/products/ra0e1/part-details/r7fa0e1073cfj-ha0,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r7fa0e1073cfj-ua0,renesas::r7fa0e1073cfj,Renesas,RA,RA0,RA0E1,R7FA0E1073CFJ,R7FA0E1073CFJ#UA0,#UA0,LQFP,,,LQFP,Ta=-40 to +105,Full Tray (Tray); Tape & Reel; Full Carton (Tray); Bulk (Tray),active,renesas:options:ra:ra0e1@36038149,https://www.renesas.com/products/ra0e1/part-details/r7fa0e1073cfj-ua0,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r7fa0e1073cnh-aa0,renesas::r7fa0e1073cnh,Renesas,RA,RA0,RA0E1,R7FA0E1073CNH,R7FA0E1073CNH#AA0,#AA0,HWQFN,,,HWQFN,Ta=-40 to +105,Full Tray (Tray); Tape & Reel; Full Carton (Tray); Bulk (Tray),active,renesas:options:ra:ra0e1@36038149,https://www.renesas.com/products/ra0e1/part-details/r7fa0e1073cnh-aa0,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r7fa0e1073cnh-ba0,renesas::r7fa0e1073cnh,Renesas,RA,RA0,RA0E1,R7FA0E1073CNH,R7FA0E1073CNH#BA0,#BA0,HWQFN,,,HWQFN,Ta=-40 to +105,Full Tray (Tray); Tape & Reel; Full Carton (Tray); Bulk (Tray),active,renesas:options:ra:ra0e1@36038149,https://www.renesas.com/products/ra0e1/part-details/r7fa0e1073cnh-ba0,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r7fa0e1073cnh-ha0,renesas::r7fa0e1073cnh,Renesas,RA,RA0,RA0E1,R7FA0E1073CNH,R7FA0E1073CNH#HA0,#HA0,HWQFN,,,HWQFN,Ta=-40 to +105,Full Tray (Tray); Tape & Reel; Full Carton (Tray); Bulk (Tray),active,renesas:options:ra:ra0e1@36038149,https://www.renesas.com/products/ra0e1/part-details/r7fa0e1073cnh-ha0,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r7fa0e1073cnh-ua0,renesas::r7fa0e1073cnh,Renesas,RA,RA0,RA0E1,R7FA0E1073CNH,R7FA0E1073CNH#UA0,#UA0,HWQFN,,,HWQFN,Ta=-40 to +105,Full Tray (Tray); Tape & Reel; Full Carton (Tray); Bulk (Tray),active,renesas:options:ra:ra0e1@36038149,https://www.renesas.com/products/ra0e1/part-details/r7fa0e1073cnh-ua0,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r7fa0e1073cnk-aa0,renesas::r7fa0e1073cnk,Renesas,RA,RA0,RA0E1,R7FA0E1073CNK,R7FA0E1073CNK#AA0,#AA0,HWQFN,,,HWQFN,Ta=-40 to +105,Full Tray (Tray); Tape & Reel; Full Carton (Tray); Bulk (Tray),active,renesas:options:ra:ra0e1@36038149,https://www.renesas.com/products/ra0e1/part-details/r7fa0e1073cnk-aa0,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r7fa0e1073cnk-ba0,renesas::r7fa0e1073cnk,Renesas,RA,RA0,RA0E1,R7FA0E1073CNK,R7FA0E1073CNK#BA0,#BA0,HWQFN,,,HWQFN,Ta=-40 to +105,Full Tray (Tray); Tape & Reel; Full Carton (Tray); Bulk (Tray),active,renesas:options:ra:ra0e1@36038149,https://www.renesas.com/products/ra0e1/part-details/r7fa0e1073cnk-ba0,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r7fa0e1073cnk-ha0,renesas::r7fa0e1073cnk,Renesas,RA,RA0,RA0E1,R7FA0E1073CNK,R7FA0E1073CNK#HA0,#HA0,HWQFN,,,HWQFN,Ta=-40 to +105,Full Tray (Tray); Tape & Reel; Full Carton (Tray); Bulk (Tray),active,renesas:options:ra:ra0e1@36038149,https://www.renesas.com/products/ra0e1/part-details/r7fa0e1073cnk-ha0,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r7fa0e1073cnk-ua0,renesas::r7fa0e1073cnk,Renesas,RA,RA0,RA0E1,R7FA0E1073CNK,R7FA0E1073CNK#UA0,#UA0,HWQFN,,,HWQFN,Ta=-40 to +105,Full Tray (Tray); Tape & Reel; Full Carton (Tray); Bulk (Tray),active,renesas:options:ra:ra0e1@36038149,https://www.renesas.com/products/ra0e1/part-details/r7fa0e1073cnk-ua0,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r7fa0e1073cnl-aa0,renesas::r7fa0e1073cnl,Renesas,RA,RA0,RA0E1,R7FA0E1073CNL,R7FA0E1073CNL#AA0,#AA0,HWQFN,,,HWQFN,Ta=-40 to +105,Full Tray (Tray); Tape & Reel; Full Carton (Tray); Bulk (Tray),active,renesas:options:ra:ra0e1@36038149,https://www.renesas.com/products/ra0e1/part-details/r7fa0e1073cnl-aa0,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r7fa0e1073cnl-ba0,renesas::r7fa0e1073cnl,Renesas,RA,RA0,RA0E1,R7FA0E1073CNL,R7FA0E1073CNL#BA0,#BA0,HWQFN,,,HWQFN,Ta=-40 to +105,Full Tray (Tray); Tape & Reel; Full Carton (Tray); Bulk (Tray),active,renesas:options:ra:ra0e1@36038149,https://www.renesas.com/products/ra0e1/part-details/r7fa0e1073cnl-ba0,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r7fa0e1073cnl-ha0,renesas::r7fa0e1073cnl,Renesas,RA,RA0,RA0E1,R7FA0E1073CNL,R7FA0E1073CNL#HA0,#HA0,HWQFN,,,HWQFN,Ta=-40 to +105,Full Tray (Tray); Tape & Reel; Full Carton (Tray); Bulk (Tray),active,renesas:options:ra:ra0e1@36038149,https://www.renesas.com/products/ra0e1/part-details/r7fa0e1073cnl-ha0,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r7fa0e1073cnl-ua0,renesas::r7fa0e1073cnl,Renesas,RA,RA0,RA0E1,R7FA0E1073CNL,R7FA0E1073CNL#UA0,#UA0,HWQFN,,,HWQFN,Ta=-40 to +105,Full Tray (Tray); Tape & Reel; Full Carton (Tray); Bulk (Tray),active,renesas:options:ra:ra0e1@36038149,https://www.renesas.com/products/ra0e1/part-details/r7fa0e1073cnl-ua0,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r7fa0e1073csc-ca0,renesas::r7fa0e1073csc,Renesas,RA,RA0,RA0E1,R7FA0E1073CSC,R7FA0E1073CSC#CA0,#CA0,LSSOP,,,LSSOP,Ta=-40 to +105,Tape & Reel; Magazine,active,renesas:options:ra:ra0e1@36038149,https://www.renesas.com/products/ra0e1/part-details/r7fa0e1073csc-ca0,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r7fa0e1073csc-ha0,renesas::r7fa0e1073csc,Renesas,RA,RA0,RA0E1,R7FA0E1073CSC,R7FA0E1073CSC#HA0,#HA0,LSSOP,,,LSSOP,Ta=-40 to +105,Tape & Reel; Magazine,active,renesas:options:ra:ra0e1@36038149,https://www.renesas.com/products/ra0e1/part-details/r7fa0e1073csc-ha0,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r7fa0e1073csd-ha0,renesas::r7fa0e1073csd,Renesas,RA,RA0,RA0E1,R7FA0E1073CSD,R7FA0E1073CSD#HA0,#HA0,TSSOP,,,TSSOP,Ta=-40 to +105,Magazine; Tape & Reel,active,renesas:options:ra:ra0e1@36038149,https://www.renesas.com/products/ra0e1/part-details/r7fa0e1073csd-ha0,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r7fa0e1073csd-va0,renesas::r7fa0e1073csd,Renesas,RA,RA0,RA0E1,R7FA0E1073CSD,R7FA0E1073CSD#VA0,#VA0,TSSOP,,,TSSOP,Ta=-40 to +105,Magazine; Tape & Reel,active,renesas:options:ra:ra0e1@36038149,https://www.renesas.com/products/ra0e1/part-details/r7fa0e1073csd-va0,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r7fa0e2073cfj-ba0,renesas::r7fa0e2073cfj,Renesas,RA,RA0,RA0E2,R7FA0E2073CFJ,R7FA0E2073CFJ#BA0,#BA0,LQFP,,,LQFP,Ta=-40 to +105,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:ra:ra0e2@36072318,https://www.renesas.com/products/ra0e2/part-details/r7fa0e2073cfj-ba0,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r7fa0e2073cfj-ha0,renesas::r7fa0e2073cfj,Renesas,RA,RA0,RA0E2,R7FA0E2073CFJ,R7FA0E2073CFJ#HA0,#HA0,LQFP,,,LQFP,Ta=-40 to +105,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:ra:ra0e2@36072318,https://www.renesas.com/products/ra0e2/part-details/r7fa0e2073cfj-ha0,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r7fa0e2073cfj-ua0,renesas::r7fa0e2073cfj,Renesas,RA,RA0,RA0E2,R7FA0E2073CFJ,R7FA0E2073CFJ#UA0,#UA0,LQFP,,,LQFP,Ta=-40 to +105,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:ra:ra0e2@36072318,https://www.renesas.com/products/ra0e2/part-details/r7fa0e2073cfj-ua0,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r7fa0e2073cfl-ba0,renesas::r7fa0e2073cfl,Renesas,RA,RA0,RA0E2,R7FA0E2073CFL,R7FA0E2073CFL#BA0,#BA0,LFQFP,,,LQFP,Ta=-40 to +105,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:ra:ra0e2@36072318,https://www.renesas.com/products/ra0e2/part-details/r7fa0e2073cfl-ba0,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r7fa0e2073cfl-ha0,renesas::r7fa0e2073cfl,Renesas,RA,RA0,RA0E2,R7FA0E2073CFL,R7FA0E2073CFL#HA0,#HA0,LFQFP,,,LQFP,Ta=-40 to +105,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:ra:ra0e2@36072318,https://www.renesas.com/products/ra0e2/part-details/r7fa0e2073cfl-ha0,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r7fa0e2073cfl-ua0,renesas::r7fa0e2073cfl,Renesas,RA,RA0,RA0E2,R7FA0E2073CFL,R7FA0E2073CFL#UA0,#UA0,LFQFP,,,LQFP,Ta=-40 to +105,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:ra:ra0e2@36072318,https://www.renesas.com/products/ra0e2/part-details/r7fa0e2073cfl-ua0,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r7fa0e2073cfm-ba0,renesas::r7fa0e2073cfm,Renesas,RA,RA0,RA0E2,R7FA0E2073CFM,R7FA0E2073CFM#BA0,#BA0,LFQFP,,,LQFP,Ta=-40 to +105,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:ra:ra0e2@36072318,https://www.renesas.com/products/ra0e2/part-details/r7fa0e2073cfm-ba0,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
