device_id,device_name,field_name,previous_value,cubemx_value,resolution,source_path
stmicroelectronics::stm32f479nghx,STM32F479NGHx,ram_bytes,327680,393216,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f479nghx,STM32F479NGHx,package_types,BGA,TFBGA216,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f479nihx,STM32F479NIHx,ram_bytes,327680,393216,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f479nihx,STM32F479NIHx,package_types,BGA,TFBGA216,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f479vgtx,STM32F479VGTx,ram_bytes,327680,393216,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f479vgtx,STM32F479VGTx,package_types,QFP,LQFP100,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f479vitx,STM32F479VITx,ram_bytes,327680,393216,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f479vitx,STM32F479VITx,package_types,QFP,LQFP100,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f479zgtx,STM32F479ZGTx,ram_bytes,327680,393216,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f479zgtx,STM32F479ZGTx,package_types,QFP,LQFP144,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f479zitx,STM32F479ZITx,ram_bytes,327680,393216,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f479zitx,STM32F479ZITx,package_types,QFP,LQFP144,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f722ickx,STM32F722ICKx,flash_bytes,524288,262144,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f722ickx,STM32F722ICKx,ram_bytes,200704,262144,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f722ickx,STM32F722ICKx,package_types,BGA,UFBGA176,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f722ickx,STM32F722ICKx,pin_counts,176,201,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\STM32F722I(C-E)Kx.xml
stmicroelectronics::stm32f722ictx,STM32F722ICTx,flash_bytes,524288,262144,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f722ictx,STM32F722ICTx,ram_bytes,200704,262144,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f722ictx,STM32F722ICTx,package_types,QFP,LQFP176,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f722iekx,STM32F722IEKx,flash_bytes,1048576,524288,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f722iekx,STM32F722IEKx,ram_bytes,200704,262144,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f722iekx,STM32F722IEKx,package_types,BGA,UFBGA176,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f722iekx,STM32F722IEKx,pin_counts,176,201,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\STM32F722I(C-E)Kx.xml
stmicroelectronics::stm32f722ietx,STM32F722IETx,flash_bytes,1048576,524288,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f722ietx,STM32F722IETx,ram_bytes,200704,262144,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f722ietx,STM32F722IETx,package_types,QFP,LQFP176,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f722rctx,STM32F722RCTx,flash_bytes,524288,262144,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f722rctx,STM32F722RCTx,ram_bytes,200704,262144,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f722rctx,STM32F722RCTx,package_types,QFP,LQFP64,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f722retx,STM32F722RETx,flash_bytes,1048576,524288,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f722retx,STM32F722RETx,ram_bytes,200704,262144,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f722retx,STM32F722RETx,package_types,QFP,LQFP64,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f722vctx,STM32F722VCTx,flash_bytes,524288,262144,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f722vctx,STM32F722VCTx,ram_bytes,200704,262144,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f722vctx,STM32F722VCTx,package_types,QFP,LQFP100,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f722vetx,STM32F722VETx,flash_bytes,1048576,524288,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f722vetx,STM32F722VETx,ram_bytes,200704,262144,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f722vetx,STM32F722VETx,package_types,QFP,LQFP100,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f722zctx,STM32F722ZCTx,flash_bytes,524288,262144,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f722zctx,STM32F722ZCTx,ram_bytes,200704,262144,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f722zctx,STM32F722ZCTx,package_types,QFP,LQFP144,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f722zetx,STM32F722ZETx,flash_bytes,1048576,524288,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f722zetx,STM32F722ZETx,ram_bytes,200704,262144,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f722zetx,STM32F722ZETx,package_types,QFP,LQFP144,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f723ickx,STM32F723ICKx,flash_bytes,524288,262144,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f723ickx,STM32F723ICKx,ram_bytes,200704,262144,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f723ickx,STM32F723ICKx,package_types,BGA,UFBGA176,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f723ickx,STM32F723ICKx,pin_counts,176,201,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\STM32F723I(C-E)Kx.xml
stmicroelectronics::stm32f723ictx,STM32F723ICTx,flash_bytes,524288,262144,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f723ictx,STM32F723ICTx,ram_bytes,200704,262144,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f723ictx,STM32F723ICTx,package_types,QFP,LQFP176,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f723iekx,STM32F723IEKx,flash_bytes,1048576,524288,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f723iekx,STM32F723IEKx,ram_bytes,200704,262144,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f723iekx,STM32F723IEKx,package_types,BGA,UFBGA176,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f723iekx,STM32F723IEKx,pin_counts,176,201,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\STM32F723I(C-E)Kx.xml
stmicroelectronics::stm32f723ietx,STM32F723IETx,flash_bytes,1048576,524288,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f723ietx,STM32F723IETx,ram_bytes,200704,262144,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f723ietx,STM32F723IETx,package_types,QFP,LQFP176,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f723vctx,STM32F723VCTx,flash_bytes,524288,262144,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f723vctx,STM32F723VCTx,ram_bytes,200704,262144,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f723vctx,STM32F723VCTx,package_types,QFP,LQFP100,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f723vcyx,STM32F723VCYx,flash_bytes,524288,262144,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f723vcyx,STM32F723VCYx,ram_bytes,200704,262144,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f723vcyx,STM32F723VCYx,package_types,CSP,WLCSP100,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f723vetx,STM32F723VETx,flash_bytes,1048576,524288,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f723vetx,STM32F723VETx,ram_bytes,200704,262144,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f723vetx,STM32F723VETx,package_types,QFP,LQFP100,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f723veyx,STM32F723VEYx,flash_bytes,1048576,524288,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f723veyx,STM32F723VEYx,ram_bytes,200704,262144,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f723veyx,STM32F723VEYx,package_types,CSP,WLCSP100,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f723zcix,STM32F723ZCIx,flash_bytes,524288,262144,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f723zcix,STM32F723ZCIx,ram_bytes,200704,262144,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f723zcix,STM32F723ZCIx,package_types,BGA,UFBGA144,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f723zctx,STM32F723ZCTx,flash_bytes,524288,262144,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f723zctx,STM32F723ZCTx,ram_bytes,200704,262144,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f723zctx,STM32F723ZCTx,package_types,QFP,LQFP144,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f723zeix,STM32F723ZEIx,flash_bytes,1048576,524288,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f723zeix,STM32F723ZEIx,ram_bytes,200704,262144,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f723zeix,STM32F723ZEIx,package_types,BGA,UFBGA144,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f723zetx,STM32F723ZETx,flash_bytes,1048576,524288,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f723zetx,STM32F723ZETx,ram_bytes,200704,262144,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f723zetx,STM32F723ZETx,package_types,QFP,LQFP144,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f730i8kx,STM32F730I8Kx,flash_bytes,2097152,65536,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f730i8kx,STM32F730I8Kx,ram_bytes,200704,262144,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f730i8kx,STM32F730I8Kx,package_types,BGA,UFBGA176,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f730i8kx,STM32F730I8Kx,pin_counts,176,201,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\STM32F730I8Kx.xml
stmicroelectronics::stm32f730r8tx,STM32F730R8Tx,flash_bytes,2097152,65536,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f730r8tx,STM32F730R8Tx,ram_bytes,200704,262144,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f730r8tx,STM32F730R8Tx,package_types,QFP,LQFP64,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f730v8tx,STM32F730V8Tx,flash_bytes,2097152,65536,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f730v8tx,STM32F730V8Tx,ram_bytes,200704,262144,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f730v8tx,STM32F730V8Tx,package_types,QFP,LQFP100,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f730z8tx,STM32F730Z8Tx,flash_bytes,2097152,65536,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f730z8tx,STM32F730Z8Tx,ram_bytes,200704,262144,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f730z8tx,STM32F730Z8Tx,package_types,QFP,LQFP144,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f732iekx,STM32F732IEKx,flash_bytes,1048576,524288,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f732iekx,STM32F732IEKx,ram_bytes,200704,262144,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f732iekx,STM32F732IEKx,package_types,BGA,UFBGA176,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f732iekx,STM32F732IEKx,pin_counts,176,201,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\STM32F732IEKx.xml
stmicroelectronics::stm32f732ietx,STM32F732IETx,flash_bytes,1048576,524288,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f732ietx,STM32F732IETx,ram_bytes,200704,262144,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f732ietx,STM32F732IETx,package_types,QFP,LQFP176,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f732retx,STM32F732RETx,flash_bytes,1048576,524288,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f732retx,STM32F732RETx,ram_bytes,200704,262144,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f732retx,STM32F732RETx,package_types,QFP,LQFP64,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f732vetx,STM32F732VETx,flash_bytes,1048576,524288,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f732vetx,STM32F732VETx,ram_bytes,200704,262144,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f732vetx,STM32F732VETx,package_types,QFP,LQFP100,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f732zetx,STM32F732ZETx,flash_bytes,1048576,524288,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f732zetx,STM32F732ZETx,ram_bytes,200704,262144,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
